OPPORTUNITY_ID,STAGE_NAME,LOST_REASON_C,CLOSED_LOST_NOTES_C,BUSINESS_ISSUE_C,HOW_DID_YOU_HEAR_ABOUT_US_C,CREATED_DATE,DEMO_HELD,DEMO_SET_DATE,DEMO_TIME,CLOSE_DATE,LAST_SALES_CALL_DATE_TIME,ACCOUNT_ID
006UV000004h8BJYAY,Closed Lost,No Demo Held,,,,2024-02-28 01:06:04.000,false,0024-02-27,2024-02-29 22:00:00.000,0024-03-25,2024-03-11 16:35:05.000,001UV000005VSunYAG
006UV000004DUQzYAO,Closed Lost,No Decision / Non-Responsive,,,,2024-02-15 17:32:13.000,true,0024-02-15,2024-02-16 22:00:00.000,0024-02-29,2024-02-29 23:00:30.000,001UV000004sT4NYAU
006UV0000056nxdYAA,Closed Lost,No Demo Held,,,,2024-03-08 22:30:48.000,false,0024-03-08,2024-03-11 20:30:00.000,0024-03-25,2024-03-08 22:16:54.000,001UV0000062W3bYAE
006UV000002wwKDYAY,Closed Lost,No Demo Held,,,,2024-01-17 19:54:09.000,false,,2024-01-18 16:30:00.000,0024-03-25,2024-03-26 23:45:13.000,001UV000003K4lhYAC
006UV000004UlonYAC,Closed Lost,No Demo Held,,,,2024-02-22 19:04:23.000,false,0024-02-22,2024-02-22 22:00:00.000,0024-03-25,2024-03-27 17:11:28.000,001UV000005FGSzYAO
006UV000004mo6fYAA,Closed Lost,No Demo Held,,,,2024-02-29 21:58:05.000,false,0024-02-29,2024-03-05 19:00:00.000,0024-03-28,2024-03-13 21:38:18.000,001UV000005cYFXYA2
006UV000005ElsFYAS,Closed Lost,No Demo Held,,,,2024-03-12 16:59:15.000,false,0024-03-12,2021-12-31 21:00:00.000,0024-03-27,2024-03-13 21:44:36.000,001UV000006HBEwYAO
006UV000004imxtYAA,Closed Lost,No Demo Held,,,,2024-02-28 17:30:17.000,false,0024-02-28,2024-03-22 16:15:00.000,0024-03-26,2024-03-27 17:40:23.000,001UV000005XdqvYAC
006UV000003I1ryYAC,Closed Lost,No Decision / Non-Responsive,,,,2024-01-25 18:34:12.000,true,0024-01-25,2024-02-28 15:15:00.000,0024-03-12,2024-03-29 14:30:07.000,001UV000003jiRNYAY
006UV000005uZGLYA2,Closed Lost,Bad Fit,Food trailer located inside another business,,,2024-03-30 20:40:56.000,false,0024-03-30,2024-04-01 21:30:00.000,0024-04-01,2024-04-01 21:29:39.000,001UV000007BfrtYAC
006UV000005qu9hYAA,Closed Lost,Franchise,They were both so nice and kind and it was a great conversation but they are building out what seems to be a very similar solution for all their franchisees and want all of their website on the one page they have and the domain they own. Already have a mobile app and loyalty thru their POS which is hungerrush and everything is already integrated.,,,2024-03-28 17:22:00.000,true,0024-04-01,2024-04-01 15:00:00.000,0024-04-01,2024-03-26 14:46:00.000,001UV0000075kEJYAY
006UV000004vVeJYAU,Closed Lost,No Decision / Non-Responsive,,"Had a website made for free but is not seeing results. does Facebook, IG, tik tok and snap chat marketing.",,2024-03-04 23:06:17.000,true,0024-03-04,2024-03-04 23:15:00.000,0024-04-10,2024-03-26 23:43:55.000,001UV000005nroSYAQ
006UV000002gSA1YAM,Closed Lost,Other,refuses to give over domain,,,2024-01-10 17:23:58.000,true,0024-01-10,2024-01-18 18:00:00.000,0024-01-18,2024-03-29 00:01:55.000,001UV0000030Io1YAE
006UV000003mgJNYAY,Closed Lost,No Decision / Non-Responsive,,,,2024-02-05 17:57:24.000,true,0024-02-05,2024-02-08 18:30:00.000,0024-03-11,2024-04-17 16:53:29.000,001UV000004K1IbYAK
006UV000006Gg7tYAC,Closed Lost,No Demo Held,,,,2024-04-10 15:58:26.000,false,,2024-02-05 15:15:00.000,0024-04-24,2024-04-10 15:55:33.000,001UV000007hxbtYAA
006UV000004SmfKYAS,Closed Lost,No Decision / Non-Responsive,,Spending a lot on 3p's and wants to get away from them. Not showing up on the Google search results and doesn't have a working website or any direct OLO for that matter. Not doing any marketing and has no customer information. Seems like there is a lot of repeat business coming through the apps but no way of getting their orders sent directly to her at the current moment.,,2024-02-22 01:17:40.000,true,0024-02-21,2024-02-26 18:00:00.000,0024-04-09,2024-03-26 17:52:53.000,001UV000005CLx4YAG
006UV000006GXnmYAG,Closed Lost,No Demo Held,,,,2024-04-10 15:36:54.000,false,,2024-04-12 15:00:00.000,0024-04-26,2024-04-12 15:16:38.000,001UV000007hlipYAA
006UV000005KIkIYAW,Closed Lost,Not a Decision Maker,,,,2024-03-14 16:12:40.000,false,0024-03-15,2024-03-14 16:15:00.000,0024-04-10,2024-04-11 13:47:59.000,0014x00000DHEowAAH
006UV000004AIfiYAG,Closed Lost,No Budget / Lost Funding,Did not want to try us because if he cancels he doesn't get to keep the website,"No OLO currently, spending 30-35% on 3p's. No Loyalty points, not showing up on Google searches. Not doing any marketing, just surviving off of very basic functionalities.",,2024-02-14 15:30:28.000,true,0024-02-14,2024-02-14 16:00:00.000,0024-04-12,2024-04-13 15:35:05.000,001UV000004oBPOYA2
006UV000004M2bxYAC,Closed Lost,No Decision / Non-Responsive,,"Seeing about 10K/year with the third parties, paying 30% commission fees on that. ""Dont like that those customers aren't necessarily mine"". Square website, looks and feels very wonky, kind of confusing to place an order. Spending about 5$/day on Google ads, no way to track if those are working or not.",,2024-02-19 18:04:32.000,true,0024-02-19,2024-02-19 15:45:00.000,0024-03-22,2024-04-16 15:53:26.000,001UV0000053OqwYAE
006UV000003oxXqYAI,Closed Lost,No Decision / Non-Responsive,,"80% of their business is delivery and takeout. Has their own drivers and have been using hungerrush for OLO, seeing about 30/40% of orders come through there but hate it because of the lack of support and fees, looking at other POS'. Struggling with promoting/marketing, owner is ""exactly what they need to do"". Not showing up on Google Search, no Loyalty points and a very clunky/old looking OLO process.",,2024-02-06 13:44:47.000,true,0024-02-06,2024-02-05 23:30:00.000,0024-03-26,2024-04-16 15:47:53.000,001UV000004Mj10YAC
006UV000005jfqXYAQ,Closed Lost,Price,"Insisted on a discount for the two first month, said that if we can't offer discount he didn't want to move fwd, told him he might lose the implementation fee if I close his account and he said no problem.",Spending about $600/month on 3ps. Currently using Helcim POS for direct OLO. Built the website himself. Needs help growing sales.,,2024-03-25 19:32:54.000,true,0024-03-25,2024-03-25 21:00:00.000,0024-04-15,2024-04-16 15:27:31.000,001UV000006vL2jYAE
006UV000005VY0wYAG,Closed Lost,Lost to Competitor,"went with Spothopper - he evaluated us, get sauce and them and they provided pictures and videos which was very important to him considering he's a new-er concept in his area.","Paying $100/mont through Toast OLO with a couple add-ons. No loyalty, little to no marketing. Opened 1 year ago and needs help with online visibility. Toast OLO pushing away from his main domain. Mentioned he also isn't happy with the fact that he needs to reach out to the marketing company that handles his website in order to make any changes at all.",,2024-03-19 17:48:05.000,true,0024-03-19,2024-03-25 14:00:00.000,0024-04-17,2024-04-17 15:39:02.000,001UV000006cZsZYAU
006UV0000050IGcYAM,Closed Lost,Bad Fit,"his concept is much more high-end, not the best fit for Owner. But keep following up about Cubano's Express","Struggled with a big Fraud case and is now rebuilding his reputation/brand. Doesn't have OLO right now, not using the 3p's, doesn't have time to do much marketing.",,2024-03-06 17:39:29.000,true,0024-03-11,2024-03-11 15:45:00.000,0024-04-16,2024-04-17 15:16:51.000,001UV000005uClCYAU
006UV000005YLjtYAG,Closed Lost,Price,"""we're just a small business, don't have the funds to proceed but I have your information if we change our mind""",,,2024-03-20 17:12:29.000,true,0024-03-20,2024-03-20 18:15:00.000,0024-04-16,2024-04-25 14:37:00.000,001UV000006gJ7gYAE
006UV000005FdMLYA0,Closed Lost,No Decision / Non-Responsive,,"Currently using OLO.com, has their own delivery drivers but it doesn't seem to be driving very much business or offering a good solution to customers. Customers not receptive of the higher prices on the 3p's and complain a lot, looking for a way to offer more of a fair option to their customer.",,2024-03-12 21:00:11.000,true,0024-03-12,2024-03-12 20:00:00.000,0024-04-26,2024-04-26 15:36:56.000,001UV000006IJAPYA4
006UV000003cwpLYAQ,Closed Lost,Lack of Urgency,Laurie did love the product and wanted Corey to try but he wasn't open to making a change right now. Got text from Laurie saying he isnt ready yet.,,,2024-02-01 22:00:53.000,true,0024-02-01,2024-02-02 00:30:00.000,0024-03-06,2024-03-05 18:47:24.000,001UV0000048vWjYAI
006UV000004DGsfYAG,Closed Lost,Price,said he wants to move ahead in April. I will call then and see even though he was LYING!!!,,,2024-02-15 16:20:21.000,true,0024-02-15,2024-02-15 17:15:00.000,0024-02-15,2024-02-15 16:19:38.000,001UV000004s00kYAA
006UV000005swIgYAI,Closed Lost,Lack of Urgency,,,,2024-03-29 17:31:41.000,true,,2024-03-29 17:30:00.000,0024-04-03,2024-03-29 20:53:22.000,001UV0000078rhTYAQ
006UV0000053cM1YAI,Closed Lost,No Demo Held,,,,2024-03-07 19:20:48.000,false,0024-03-07,2024-03-11 17:30:00.000,0024-03-25,2024-04-03 17:24:18.000,001UV000005ySszYAE
006UV000005qdiLYAQ,Closed Lost,No Demo Held,,,,2024-03-28 15:51:51.000,false,0024-03-28,2024-03-28 15:30:00.000,0024-04-08,2024-03-28 15:52:10.000,001UV0000075PGIYA2
006UV000004onzJYAQ,Closed Lost,No Demo Held,,,,2024-03-01 17:17:48.000,false,0024-03-01,2024-03-12 15:30:00.000,0024-04-07,2024-04-08 16:30:16.000,001UV000005fFwHYAU
006UV000003ZgyjYAC,Closed Lost,Lack of Urgency,"very skeptical, doesnt see how DD/UE would allow us to use their drivers and says he asked a few restaurant owners and no one knows about us, asked me to call in a few months",,,2024-01-31 23:23:43.000,true,,2024-01-31 23:30:00.000,0024-02-12,2024-04-08 22:07:31.000,001UV0000045GBVYA2
006UV000004WpxyYAC,Closed Lost,Price,,,,2024-02-23 15:11:00.000,true,0024-02-23,2024-02-23 15:15:00.000,0024-02-28,2024-02-28 21:23:34.000,001UV000005I9GVYA0
006UV000002hBqHYAU,Closed Lost,No Demo Held,,,,2024-01-10 21:46:57.000,false,0024-01-10,2024-01-11 16:30:00.000,0024-02-12,2024-04-11 22:41:38.000,001UV0000031AlCYAU
006UV000005F1wzYAC,Closed Lost,No Demo Held,,,,2024-03-12 18:00:40.000,false,0024-03-12,2024-03-21 14:00:00.000,0024-04-08,2024-04-05 17:01:07.000,001UV000006HPPyYAO
006UV000005oZeSYAU,Closed Lost,No Demo Held,,,,2024-03-27 19:32:38.000,false,0024-03-27,2024-04-15 18:30:00.000,0024-04-29,2024-04-15 18:20:38.000,001UV0000072YOMYA2
006UV0000066Xp6YAE,Closed Lost,No Demo Held,,,,2024-04-05 14:57:37.000,false,,2024-04-08 13:30:00.000,0024-05-15,2024-05-01 19:43:14.000,001UV000007TfgTYAS
006UV000005L58HYAS,Closed Lost,No Demo Held,,,,2024-03-14 20:23:44.000,false,0024-03-14,2024-03-15 20:00:00.000,0024-04-01,2024-04-30 15:35:18.000,001UV000006PSwvYAG
006UV0000062ltqYAA,Closed Lost,No Demo Held,,,,2024-04-03 20:16:26.000,false,0024-04-03,2024-04-04 15:00:00.000,0024-04-30,2024-04-16 20:35:00.000,001UV000007O3FGYA0
006UV000006Jk0UYAS,Closed Lost,No Demo Held,,,,2024-04-11 19:38:40.000,false,0024-04-11,2024-04-16 13:00:00.000,0024-04-30,2024-04-15 18:04:01.000,001UV000007mIepYAE
006UV000006VbcXYAS,Closed Lost,No Demo Held,,,,2024-04-17 18:31:51.000,false,,2024-04-17 18:00:00.000,0024-05-01,2024-04-17 18:03:02.000,001UV0000084BTMYA2
006UV000006utKvYAI,Closed Lost,No Demo Held,Doesn't own a restaurant anymore. Used to own eLoong. Was curious what we are doing as she thinks about starting a new restaurant.,,,2024-04-29 20:31:44.000,false,0024-04-29,2024-04-29 22:00:00.000,0024-04-30,2024-04-29 21:11:26.000,001UV000008eYRNYA2
006UV000005K9qhYAC,Closed Lost,No Demo Held,,,,2024-03-14 15:42:36.000,false,,2024-03-18 15:00:00.000,0024-04-22,2024-05-02 20:15:22.000,001UV000006OLW5YAO
006UV000006QPNVYA4,Closed Lost,No Demo Held,,,,2024-04-15 17:33:00.000,false,0024-04-15,2024-04-18 17:00:00.000,0024-05-02,2024-04-18 19:47:45.000,001UV000007wdrOYAQ
006UV000006urNyYAI,Closed Lost,No Demo Held,,,,2024-04-29 21:59:23.000,false,,2024-05-03 18:00:00.000,0024-05-06,2023-08-09 13:34:34.000,001UV000008eWMNYA2
006UV000005LzTpYAK,Closed Lost,No Demo Held,,,,2024-03-14 21:55:11.000,false,,2024-03-21 21:00:00.000,0024-05-06,2024-05-08 17:37:00.000,001UV000006PkKMYA0
006UV000006nkPdYAI,Closed Lost,No Demo Held,,,,2024-04-25 23:01:06.000,false,,2024-04-25 22:45:00.000,0024-05-12,2024-04-28 19:06:39.000,001UV000008U7nSYAS
006UV000006kOqIYAU,Closed Lost,No Demo Held,,,,2024-04-24 19:06:04.000,false,,2024-04-25 21:45:00.000,0024-05-14,2024-04-30 20:33:56.000,001UV000008PmxhYAC
006UV000006jnh5YAA,Closed Lost,No Demo Held,,,,2024-04-24 15:41:02.000,false,,2024-04-26 16:00:00.000,0024-05-14,2024-04-30 22:17:09.000,001UV000008OmOgYAK
006UV000007MS4tYAG,Closed Lost,Other,,,,2024-05-11 15:07:37.000,false,0024-05-11,2024-05-13 18:00:00.000,0024-05-16,2024-05-16 18:56:55.000,001UV000009HVexYAG
006UV000004vPgvYAE,Closed Lost,No Demo Held,,,,2024-03-04 21:46:25.000,false,0024-03-04,2024-03-14 19:30:00.000,0024-04-09,2024-06-20 18:10:00.000,001UV000005nnXlYAI
006UV000007i3uDYAQ,Closed Lost,Not a Decision Maker,,,,2024-05-21 17:37:04.000,false,,2024-05-21 17:30:00.000,0024-05-21,2024-05-21 16:36:43.000,001UV000009lefzYAA
006UV000005bD55YAE,Closed Lost,No Demo Held,,,,2024-03-21 18:22:54.000,false,0024-03-21,2024-03-27 22:00:00.000,0024-04-29,2024-04-30 16:26:56.000,001UV000006kF2FYAU
006UV000005V7TmYAK,Closed Lost,No Demo Held,,,,2024-03-19 15:27:09.000,false,,2024-03-26 18:00:00.000,0024-04-30,2024-04-16 20:11:37.000,001UV000006cJCfYAM
006UV000005aoOQYAY,Closed Lost,No Demo Held,,,,2024-03-21 15:55:20.000,false,0024-03-21,2024-03-25 18:00:00.000,0024-04-26,2024-05-01 20:11:37.000,001UV000006jgKcYAI
006UV000005zp7ZYAQ,Closed Lost,No Demo Held,,,,2024-04-02 16:39:12.000,false,0024-04-02,2024-04-15 18:30:00.000,0024-05-01,2024-04-17 15:31:17.000,001UV000007Jai5YAC
006UV000006QqfSYAS,Closed Lost,No Demo Held,,,,2024-04-15 20:27:18.000,false,0024-04-15,2024-04-16 19:00:00.000,0024-05-03,2024-04-15 20:26:58.000,001UV000007x6mzYAA
006UV000006CVe7YAG,Closed Lost,Bad Fit,"pickleball court with a restaurant, not a great fit",,,2024-04-08 22:10:41.000,true,0024-04-08,2024-04-08 22:15:00.000,0024-04-10,2024-04-10 21:37:46.000,001UV000007c5tuYAA
006UV000002mXDSYA2,Closed Lost,Lack of Urgency,,,,2024-01-12 21:22:03.000,true,,2024-01-15 14:00:00.000,0024-01-23,2024-04-09 17:10:06.000,001UV0000037VJuYAM
006UV000004frXVYAY,Closed Lost,No Decision / Non-Responsive,,,,2024-02-27 17:00:19.000,true,0024-02-27,2024-02-28 15:00:00.000,0024-04-08,2024-04-08 15:49:16.000,001UV000005TnldYAC
006UV000005qIKYYA2,Closed Lost,Bad Fit,horrible fit. 2 steakhouses and 1 breakfast place. no 3ps for steaklhouses. low 3ps and direct OLO all around,,,2024-03-28 14:02:53.000,true,0024-03-28,2024-04-09 17:00:00.000,0024-04-08,2024-03-28 14:01:12.000,001UV0000074kxwYAA
006UV0000032NwTYAU,Closed Lost,No Demo Held,,,,2024-01-19 22:20:29.000,false,0024-01-19,2024-02-16 22:30:00.000,0024-03-15,2024-04-09 18:50:51.000,001UV000003QZEzYAO
006UV000005Z8fnYAC,Closed Lost,No Demo Held,,,,2024-03-20 22:19:52.000,false,0024-03-28,2024-04-03 15:00:00.000,0024-04-09,2024-04-10 16:34:07.000,001UV000006hUpAYAU
006UV000004MZEZYA4,Closed Lost,No Decision / Non-Responsive,,,,2024-02-19 21:38:09.000,true,0024-02-19,2024-02-19 16:30:00.000,0024-04-04,2024-04-10 15:14:47.000,001UV00000547pfYAA
006UV000004GHSQYA4,Closed Lost,No Decision / Non-Responsive,"the PERFECT fit but decided to not go with us because of price, then named a bunch of others issues. Marzo was on the demo for this one and tried to work through it but they just didnt wanna switch",,,2024-02-16 18:12:10.000,true,,2024-02-29 19:30:00.000,0024-03-06,2024-02-29 22:53:01.000,001UV000004wCGJYA2
006UV0000056iQ5YAI,Closed Lost,No Decision / Non-Responsive,,,,2024-03-08 21:45:56.000,true,,2024-03-06 21:00:00.000,0024-04-10,2024-03-27 15:48:02.000,001UV0000062WhwYAE
006UV000005rYGoYAM,Closed Won,,,one woman show - she has toast which technically does everything we do but they dont do it right and she doesnt have the time to do it herself. most excited about having an easy to use turnkey site + app.,Facebook/IG,2024-03-28 21:24:13.000,true,0024-03-28,2024-04-02 14:00:00.000,0024-04-02,2024-04-02 13:54:27.000,001UV0000076WfaYAE
006UV000004S6UoYAK,Closed Lost,Not a Decision Maker,the main DM can't attend because his wife is sick and they cant make any decisions until she is better,,,2024-02-21 20:40:35.000,true,0024-02-23,2024-02-23 20:00:00.000,0024-03-06,2024-05-03 18:10:27.000,001UV000005BaQIYA0
006UV000002jOWTYA2,Closed Lost,No Demo Held,,,,2024-01-11 18:25:12.000,false,0024-01-11,2024-01-18 03:00:00.000,0024-02-13,2024-04-11 19:04:54.000,001UV0000033h3WYAQ
006UV000005K8HtYAK,Closed Won,,,Losing 30% to 3Ps. Uses GloriaFoods for olo and Spothopper for website. Does around $10k/month in direct olo but hates that it pushes people to another domain and can't really track anything and feels like they could be doing more direct sales. Loved app and marketing.,Facebook/IG,2024-03-14 15:15:58.000,true,0024-03-14,2024-03-18 19:00:00.000,0024-03-22,2024-03-22 19:31:53.000,001UV000006OEWDYA4
006UV000005sgiZYAQ,Closed Lost,Bad Fit,Not doing enough volume and already have a mobile app being developed.,,Facebook/IG,2024-03-29 15:33:20.000,true,0024-03-29,2024-04-04 16:00:00.000,0024-04-12,2024-04-11 14:24:54.000,001UV0000078SeGYAU
006UV000002xQerYAE,Closed Lost,No Decision / Non-Responsive,,,,2024-01-17 23:14:51.000,true,0024-01-17,2024-01-18 16:00:00.000,0024-03-14,2024-04-12 21:47:15.000,001UV000003KbhgYAC
006UV000005stUTYAY,Closed Lost,No Demo Held,,,,2024-03-29 16:17:04.000,false,0024-03-29,2024-03-29 16:30:00.000,0024-04-12,2024-03-29 17:19:21.000,001UV0000078aK2YAI
006UV000005V8RRYA0,Closed Lost,No Demo Held,,,,2024-03-19 14:43:19.000,false,0024-03-19,2024-03-19 19:00:00.000,0024-04-12,2024-03-27 20:15:18.000,001UV000006c7Q1YAI
006UV000005CxHZYA0,Closed Lost,Not a Decision Maker,,,,2024-03-11 23:02:32.000,false,0024-03-11,2024-03-20 20:00:00.000,0024-03-20,2024-04-13 15:23:27.000,001UV000006ANZOYA4
006UV000006HcjlYAC,Closed Lost,No Decision / Non-Responsive,ignoring FU,,,2024-04-10 21:04:16.000,true,0024-04-10,2024-04-10 21:00:00.000,0024-04-15,2024-04-15 15:05:50.000,001UV000007izFJYAY
006UV000003M1wbYAC,Closed Lost,No Decision / Non-Responsive,"seemed hesitant initially but then was interested, has since ghosted",,,2024-01-27 00:18:01.000,true,0024-01-26,2024-01-31 21:00:00.000,0024-02-08,2024-02-07 21:09:17.000,001UV000003odZBYAY
006UV000004oP7NYAU,Closed Lost,No Demo Held,,,,2024-03-01 15:02:13.000,false,0024-03-01,2024-03-19 19:00:00.000,0024-04-02,2024-04-16 19:51:22.000,001UV000005eceoYAA
006UV000005NAjlYAG,Closed Lost,No Demo Held,,,,2024-03-15 13:32:03.000,false,0024-03-15,2024-03-19 17:30:00.000,0024-04-16,2024-04-02 21:08:00.000,001UV000006RSJKYA4
006UV000006Dp2tYAC,Closed Lost,No Demo Held,DQ - owners don't speak English and manager didn't know data about business to be a champion and owners weren't able to get past 5 min of demo,,,2024-04-09 15:29:11.000,true,0024-04-09,2024-04-09 15:00:00.000,0024-04-09,2024-04-09 14:49:28.000,001UV000007drLOYAY
006UV000004uLsHYAU,Closed Lost,No Decision / Non-Responsive,,,,2024-03-04 16:18:57.000,true,0024-03-04,2024-03-04 20:30:00.000,0024-04-16,2024-04-12 19:00:40.000,001UV000005mK1ZYAU
006UV000005ajF3YAI,Closed Lost,No Demo Held,,,,2024-03-21 15:24:30.000,false,0024-03-21,2024-03-25 13:30:00.000,0024-04-17,2024-04-03 15:38:56.000,001UV000006jYq5YAE
006UV000004u8TeYAI,Closed Lost,No Demo Held,,,,2024-03-04 15:21:02.000,false,0024-03-04,2024-03-04 21:00:00.000,0024-04-17,2024-04-03 15:35:02.000,001UV000005m3QXYAY
